Ligand	Receptor	Score
RPS6KA3	CASP8	1
RPS6KA3	CAMK2G	1
RPS6KA3	FOXN2	1
RPS6KA3	RYR2	1
RPS6KA3	PAH	1
RPS6KA3	TRA2B	1
RPS6KA3	H1-3	1
RPS6KA3	COBL	1
RPS6KA3	MAP4K1	1
RPS6KA3	CPEB1	1
RPS6KA3	ADAM17	1
RPS6KA3	PPP2R1A	1
RPS6KA3	KIF1C	1
RPS6KA3	RAF1	1
RPS6KA3	BPTF	1
RPS6KA3	LASP1	1
RPS6KA3	ZNF106	1
RPS6KA3	FOXO3	1
RPS6KA3	PAK2	1
RPS6KA3	NOLC1	1
RPS6KA3	ADD1	1
RPS6KA3	PPP1R9B	1
RPS6KA3	CTDP1	1
RPS6KA3	CDKN1B	1
RPS6KA3	PLD1	1
RPS6KA3	MXD1	1
RPS6KA3	TRAF6	1
RPS6KA3	SKIC2	1
RPS6KA3	NES	1
RPS6KA3	TH	1
RPS6KA3	ITGA4	1
RPS6KA3	SDC2	1
RPS6KA3	MAPT	1
RPS6KA3	IRS1	1
RPS6KA3	KCNK3	1
RPS6KA3	CTNND2	1
RPS6KA3	OPRM1	1
RPS6KA3	AR	1
RPS6KA3	SRSF7	1
RPS6KA3	RPTOR	1
RPS6KA3	PTGER4	1
RPS6KA3	CAMK1D	1
RPS6KA3	EVL	1
RPS6KA3	SRC	1
RPS6KA3	CREBBP	1
RPS6KA3	HES1	1
RPS6KA3	PPP1R1A	1
RPS6KA3	NFATC4	1
RPS6KA3	SMARCC2	1
RPS6KA3	CCND1	1
RPS6KA3	KRT18	1
RPS6KA3	STAT3	1
RPS6KA3	VIM	1
RPS6KA3	HTR2A	1
RPS6KA3	SHANK2	1
RPS6KA3	PLCB3	1
RPS6KA3	SYN1	1
RPS6KA3	PPP3CA	1
RPS6KA3	TJP2	1
RPS6KA3	EPB42	1
RPS6KA3	ATP2A2	1
RPS6KA3	PKLR	1
RPS6KA3	MAP3K11	1
RPS6KA3	ADRA1B	1
RPS6KA3	YWHAH	1
RPS6KA3	RPS6KA1	1
RPS6KA3	TPH1	1
RPS6KA3	WIPF1	1
RPS6KA3	PNISR	1
RPS6KA3	ITPRID2	1
RPS6KA3	MAP2K1	1
RPS6KA3	CDKN1A	1
RPS6KA3	WARS1	1
RPS6KA3	CDC25B	1
RPS6KA3	SLC9A3	1
RPS6KA3	MYL12A	1
RPS6KA3	DCX	1
RPS6KA3	PRDM2	1
RPS6KA3	VTN	1
RPS6KA3	H3C3	1
RPS6KA3	ADRB2	1
RPS6KA3	CARHSP1	1
RPS6KA3	ATF1	1
RPS6KA3	PPP1R3A	1
RPS6KA3	LATS1	1
RPS6KA3	ESR1	1
RPS6KA3	PTPN12	1
RPS6KA3	SCN2A	1
RPS6KA3	DDX23	1
RPS6KA3	FGF2	1
RPS6KA3	PRKAR1B	1
RPS6KA3	KLC2	1
RPS6KA3	ATXN1	1
RPS6KA3	EIF5B	1
RPS6KA3	EPN2	1
RPS6KA3	MAPK3	1
RPS6KA3	GABRB2	1
RPS6KA3	IFI16	1
RPS6KA3	BUB1	1
RPS6KA3	HAND1	1
RPS6KA3	DCLK1	1
RPS6KA3	RPS6	1
RPS6KA3	REL	1
RPS6KA3	SPTBN4	1
RPS6KA3	SNPH	1
RPS6KA3	DAB1	1
RPS6KA3	MYLK	1
RPS6KA3	SRRM2	1
RPS6KA3	IRF2BPL	1
RPS6KA3	SASH3	1
RPS6KA3	TNNI3	1
RPS6KA3	HNF4A	1
RPS6KA3	TCAP	1
RPS6KA3	CAMKK2	1
RPS6KA3	RPA2	1
RPS6KA3	EBAG9	1
RPS6KA3	CIC	1
RPS6KA3	GSK3B	1
RPS6KA3	MAP3K8	1
RPS6KA3	CDC25A	1
RPS6KA3	TBC1D4	1
RPS6KA3	GRIN2B	1
RPS6KA3	DMTN	1
RPS6KA3	JPH3	1
RPS6KA3	TERT	1
RPS6KA3	FOXO4	1
RPS6KA3	AANAT	1
RPS6KA3	DLGAP1	1
RPS6KA3	ARHGEF2	1
RPS6KA3	CREB1	1
RPS6KA3	PRKAR2B	1
RPS6KA3	MAP3K3	1
RPS6KA3	TRRAP	1
RPS6KA3	CLASRP	1
RPS6KA3	SLC9A1	1
RPS6KA3	TRIM28	1
RPS6KA3	NELFE	1
RPS6KA3	CYP2F1	1
RPS6KA3	GATA4	1
RPS6KA3	RANBP3	1
RPS6KA3	VASP	1
RPS6KA3	LMO7	1
RPS6KA3	CFL2	1
RPS6KA3	PSMA5	1
RPS6KA3	TNKS1BP1	1
RPS6KA3	NFKBIA	1
RPS6KA3	EPB41L2	1
RPS6KA3	FOS	1
RPS6KA3	BAD	1
RPS6KA3	SRRM1	1
RPS6KA3	MTOR	1
RPS6KA3	FBP1	1
RPS6KA3	NCF1	1
RPS6KA3	CRYAA	1
RPS6KA3	ANK2	1
RPS6KA3	DAPK1	1
RPS6KA3	TINF2	1
RPS6KA3	NHERF1	1
RPS6KA3	RAP1GAP	1
RPS6KA3	LCP2	1
RPS6KA3	ABLIM1	1
RPS6KA3	SAP30	1
RPS6KA3	YBX1	1
RPS6KA3	DLG4	1
RPS6KA3	GSK3A	1
RPS6KA3	ELK1	1
RPS6KA3	UBN1	1
RPS6KA3	SSTR3	1
RPS6KA3	NEDD4	1
RPS6KA3	NFATC2	1
RPS6KA3	H3-4	1
RPS6KA3	HSPB1	1
RPS6KA3	CHEK1	1
RPS6KA3	PEA15	1
RPS6KA3	MAP1B	1
RPS6KA3	MAGI1	1
RPS6KA3	FNBP1	1
RPS6KA3	BSN	1
RPS6KA3	CEBPB	1
RPS6KA3	CACNA1C	1
RPS6KA3	GRIN2D	1
RPS6KA3	H3-3A	1
RPS6KA3	PRKAR2A	1
RPS6KA3	WWC1	1
RPS6KA3	KLK3	1
RPS6KA3	PDE3B	1
RPS6KA3	PRKAA1	1
RPS6KA3	PDPK1	1
RPS6KA3	MTA1	1
RPS6KA3	PPP1R8	1
RPS6KA3	FOXL2	1
RPS6KA3	NR4A1	1
RPS6KA3	GPRIN1	1
RPS6KA3	KIF2C	1
RPS6KA3	PPIG	1
RPS6KA3	CAPN1	1
RPS6KA3	LBR	1
RPS6KA3	NBN	1
RPS6KA3	UBA1	1
RPS6KA3	AHNAK	1
RPS6KA3	EEF2K	1
RPS6KA3	SLTM	1
RPS6KA3	CDC23	1
RPS6KA3	PHKA1	1
RPS6KA3	NR4A3	1
RPS6KA3	EPHA2	1
RPS6KA3	STMN1	1
RPS6KA3	CDK1	1
RPS6KA3	LRBA	1
RPS6KA3	PFKFB2	1
RPS6KA3	PKMYT1	1
RPS6KA3	NOS3	1
RPS6KA3	PRP4K	1
RPS6KA3	THRA	1
RPS6KA3	EXOC2	1
RPS6KA3	PLIN1	1
RPS6KA3	STK11	1
RPS6KA3	METTL1	1
RPS6KA3	INCENP	1
RPS6KA3	CTR9	1
CHEK2	OTUD7B	1
CHEK2	ERCC6	1
CHEK2	HCLS1	1
CHEK2	TRIM28	1
CHEK2	TERF2	1
CHEK2	H1-2	1
CHEK2	MLX	1
CHEK2	PSME3	1
CHEK2	MDM2	1
CHEK2	VHL	1
CHEK2	TP53	1
CHEK2	SIAH2	1
CHEK2	E2F1	1
CHEK2	MUS81	1
CHEK2	TP73	1
CHEK2	PPP2R5C	1
CHEK2	PPP2R2B	1
CHEK2	ELAVL1	1
CHEK2	MSH2	1
CHEK2	RAD9A	1
CHEK2	CDK11B	1
CHEK2	LZTS1	1
CHEK2	LATS2	1
CHEK2	REV3L	1
CHEK2	MPEG1	1
CHEK2	XRCC1	1
CHEK2	PML	1
CHEK2	SOX10	1
CHEK2	H2AX	1
CHEK2	PRB4	1
CHEK2	RB1	1
CHEK2	CHEK1	1
CHEK2	CDC25B	1
CHEK2	EIF2AK2	1
CHEK2	BRCA1	1
CHEK2	CDKN2D	1
CHEK2	AATF	1
CHEK2	BDNF	1
CHEK2	MYRF	1
CHEK2	BAIAP2L1	1
CHEK2	CCAR2	1
CHEK2	MED1	1
CHEK2	PTTG1	1
CHEK2	STRAP	1
CHEK2	MTA1	1
CHEK2	DDAH2	1
CHEK2	NEUROD1	1
CHEK2	FOXM1	1
CHEK2	ASF1A	1
CHEK2	TTC5	1
CHEK2	TSSK1B	1
CHEK2	RASGRF1	1
CHEK2	ATR	1
CHEK2	AIRE	1
CHEK2	CDS1	1
CHEK2	NBN	1
CHEK2	BLM	1
CHEK2	E2F3	1
CHEK2	PLK1	1
CHEK2	SOD1	1
CHEK2	KIT	1
CHEK2	SMPX	1
CHEK2	MDM4	1
CHEK2	CDK1	1
CHEK2	CDC25C	1
CHEK2	DBF4	1
CHEK2	KPNA2	1
CHEK2	PPP1R13L	1
CHEK2	MAPT	1
CHEK2	CDC25A	1
CHEK2	MRC1	1
CHEK2	TTK	1
CHEK2	ZYX	1
CHEK2	BRCA2	1
CHEK2	PLK3	1
CHEK2	LIG1	1
CHEK2	MDC1	1
DAPK3	DAPK1	1
DAPK3	SLTM	1
DAPK3	H3C3	1
DAPK3	MAP2K4	1
DAPK3	MYL12B	1
DAPK3	AATF	1
DAPK3	STX1A	1
DAPK3	PAWR	1
DAPK3	RPL13A	1
DAPK3	CAMKK2	1
DAPK3	H3C14	1
DAPK3	MYL9	1
DAPK3	NUP214	1
DAPK3	MDM2	1
DAPK3	NR3C1	1
DAPK3	DAXX	1
DAPK3	ATF4	1
DAPK3	MYL5	1
DAPK3	PPP1R14A	1
DAPK3	TP53	1
DAPK3	PML	1
DAPK3	STAT3	1
DAPK3	CDKN1A	1
DAPK3	PPP1R12A	1
DAPK3	AR	1
DAPK3	BECN1	1
DAPK3	MYL12A	1
EGF	STRIP1	1
EGF	PDGFRA	1
EGF	DDX60	1
EGF	EPHA4	1
EGF	CYTH2	1
EGF	MAPK14	1
EGF	FLII	1
EGF	CTNNB1	1
EGF	MAPK1	1
EGF	PCM1	1
EGF	EPRS1	1
EGF	ACACA	1
EGF	MYO10	1
EGF	PKN2	1
EGF	ATF7	1
EGF	JUN	1
EGF	GIGYF2	1
EGF	MTDH	1
EGF	KARS1	1
EGF	LAMA3	1
EGF	FGFR1	1
EGF	SIPA1	1
EGF	SPEN	1
EGF	ZBTB21	1
EGF	CBL	1
EGF	ASAP3	1
EGF	ABCC3	1
EGF	TPR	1
EGF	NFKB1	1
EGF	MERTK	1
EGF	PALMD	1
EGF	PIK3R3	1
EGF	AKT1	1
EGF	SCMH1	1
EGF	LAMB2	1
EGF	NOL12	1
EGF	EML4	1
EGF	TGFA	1
EGF	GRK2	1
EGF	LAMA1	1
EGF	MATR3	1
EGF	PKM	1
EGF	PRKD1	1
EGF	PI4KB	1
EGF	TSC2	1
EGF	BMX	1
EGF	HGS	1
EGF	ERCC1	1
EGF	CA10	1
EGF	NRAS	1
EGF	ROCK2	1
EGF	TOM1	1
EGF	KCTD12	1
EGF	MAP1S	1
EGF	GJA1	1
EGF	SMAD2	1
EGF	ATM	1
EGF	SART1	1
EGF	MCM2	1
EGF	MPRIP	1
EGF	TGFB1	1
EGF	SON	1
EGF	EPS15	1
EGF	PCNA	1
EGF	LAMB3	1
EGF	PRRC2A	1
EGF	CAD	1
EGF	EFHD2	1
EGF	KRAS	1
EGF	SLK	1
EGF	IRS2	1
EGF	PIK3CB	1
EGF	CA9	1
EGF	NHSL3	1
EGF	SERINC1	1
EGF	WBP2	1
EGF	PAFAH1B2	1
EGF	IGF1R	1
EGF	CCDC50	1
EGF	RPS13	1
EGF	SIRT2	1
EGF	POLR1F	1
EGF	NCK1	1
EGF	EMD	1
EGF	PTBP1	1
EGF	SOS1	1
EGF	PGK1	1
EGF	CCNH	1
EGF	SRSF11	1
EGF	PTPN6	1
EGF	EPHA5	1
EGF	CFAP44	1
EGF	RASA1	1
EGF	DDR1	1
EGF	KDR	1
EGF	PXN	1
EGF	RPS6KB1	1
EGF	MCM7	1
EGF	BCLAF1	1
EGF	PLEKHH3	1
EGF	LRTM1	1
EGF	PPP2R2A	1
EGF	PPFIBP1	1
EGF	PALM	1
EGF	RRBP1	1
EGF	ERCC5	1
EGF	AATK	1
EGF	EPN1	1
EGF	FXR1	1
EGF	GAB1	1
EGF	IPCEF1	1
EGF	ITGA7	1
EGF	TAF7	1
EGF	ROS1	1
EGF	EPHA7	1
EGF	TMEM230	1
EGF	HDGFL2	1
EGF	ETV4	1
EGF	CTTN	1
EGF	CEP350	1
EGF	LARP1	1
EGF	BAZ2A	1
EGF	RSF1	1
EGF	SMAD3	1
EGF	FLT1	1
EGF	CDC42EP3	1
EGF	CTCF	1
EGF	EPHA3	1
EGF	MAP2K2	1
EGF	STIM1	1
EGF	GOLGA8B	1
EGF	PTK2B	1
EGF	UBE2J1	1
EGF	CRK	1
EGF	RACK1	1
EGF	PIK3R1	1
EGF	HRAS	1
EGF	PFKP	1
EGF	RET	1
EGF	LAMB4	1
EGF	LAMC2	1
EGF	EZR	1
EGF	ARHGAP29	1
EGF	MYO9B	1
EGF	PIN1	1
EGF	THRAP3	1
EGF	HERC2	1
EGF	H2AX	1
EGF	GTF3C1	1
EGF	IKBKB	1
EGF	LAMA5	1
EGF	CDH1	1
EGF	SH2D4A	1
EGF	GOLIM4	1
EGF	AATF	1
EGF	TXLNG	1
EGF	LAMA4	1
EGF	ACTN4	1
EGF	TAB1	1
EGF	HECTD1	1
EGF	CASP8	1
EGF	FOSL2	1
EGF	PTK7	1
EGF	PIK3CD	1
EGF	RHOA	1
EGF	DDAH2	1
EGF	CTDSPL2	1
EGF	IWS1	1
EGF	STAT1	1
EGF	ADAM17	1
EGF	EPHB2	1
EGF	TIE1	1
EGF	FLT3	1
EGF	BMP1	1
EGF	PPP2R1A	1
EGF	RAF1	1
EGF	SH3GL2	1
EGF	TMEM104	1
EGF	DDI2	1
EGF	DGCR2	1
EGF	FGFR4	1
EGF	SF3B2	1
EGF	BSG	1
EGF	IGF2R	1
EGF	ALK	1
EGF	FOXO3	1
EGF	KIT	1
EGF	PAK2	1
EGF	LTK	1
EGF	SCRIB	1
EGF	ZNF512B	1
EGF	PAG1	1
EGF	MIIP	1
EGF	RANBP1	1
EGF	PAF1	1
EGF	ATAD5	1
EGF	PIP5K1C	1
EGF	SNTB2	1
EGF	IRS1	1
EGF	EIF4EBP1	1
EGF	EPS15L1	1
EGF	ZNF638	1
EGF	OPRM1	1
EGF	ATF2	1
EGF	AR	1
EGF	LSM14A	1
EGF	C11orf58	1
EGF	TF	1
EGF	PAK1	1
EGF	SEC16A	1
EGF	ANKRD26	1
EGF	LAMB1	1
EGF	NDRG1	1
EGF	TRIM47	1
EGF	IL6ST	1
EGF	CDC42EP4	1
EGF	SRC	1
EGF	SQSTM1	1
EGF	LAMC3	1
EGF	CLASP1	1
EGF	PTK2	1
EGF	TRIM37	1
EGF	KRT18	1
EGF	EEF2	1
EGF	MEPCE	1
EGF	STAT3	1
EGF	RTN4	1
EGF	TPD52L2	1
EGF	RIOK2	1
EGF	MAPK7	1
EGF	LIMCH1	1
EGF	CCDC18	1
EGF	CSF1R	1
EGF	KRT13	1
EGF	NOS1	1
EGF	TP53BP1	1
EGF	IPO7	1
EGF	TJP2	1
EGF	GPN1	1
EGF	RPRD2	1
EGF	CDK12	1
EGF	TEK	1
EGF	PDGFRB	1
EGF	PITX1	1
EGF	PDK1	1
EGF	GORASP2	1
EGF	EEF1G	1
EGF	RNF113A	1
EGF	CDK2	1
EGF	PHF6	1
EGF	LMTK2	1
EGF	RPS6KA1	1
EGF	CRTC3	1
EGF	C2orf49	1
EGF	PML	1
EGF	UBR5	1
EGF	PTPN1	1
EGF	CDKN1A	1
EGF	BRF1	1
EGF	WIZ	1
EGF	TTC3	1
EGF	EPHA8	1
EGF	CALY	1
EGF	RAC1	1
EGF	CALM3	1
EGF	ZNF503	1
EGF	ESR1	1
EGF	CDK9	1
EGF	AGFG1	1
EGF	CCND2	1
EGF	PRKCD	1
EGF	GFOD2	1
EGF	JAK1	1
EGF	NIBAN2	1
EGF	PGM1	1
EGF	MAPK3	1
EGF	LRCH4	1
EGF	EPHB3	1
EGF	RPS6	1
EGF	ANXA1	1
EGF	BCAR1	1
EGF	ZDHHC5	1
EGF	SERBP1	1
EGF	LOXL4	1
EGF	CLK1	1
EGF	RDH12	1
EGF	STAT5A	1
EGF	RYK	1
EGF	RBM14	1
EGF	SKP2	1
EGF	NTRK1	1
EGF	G3BP2	1
EGF	SLC12A2	1
EGF	ACAT1	1
EGF	EPHA6	1
EGF	GSK3B	1
EGF	CDC25A	1
EGF	BET1	1
EGF	GTPBP1	1
EGF	USP6NL	1
EGF	TERT	1
EGF	EPS8	1
EGF	EPHA1	1
EGF	ZFP91	1
EGF	MARCKS	1
EGF	AMPD2	1
EGF	AKAP13	1
EGF	FAM174C	1
EGF	PLCG1	1
EGF	SLC9A1	1
EGF	FGFR2	1
EGF	MISP	1
EGF	EPHB4	1
EGF	NELFE	1
EGF	LAMC1	1
EGF	ITGB4	1
EGF	VASP	1
EGF	LMO7	1
EGF	CFL2	1
EGF	RPP30	1
EGF	KDM3B	1
EGF	SMARCAD1	1
EGF	TNKS1BP1	1
EGF	NFKBIA	1
EGF	NTRK3	1
EGF	FAM114A1	1
EGF	CACNB1	1
EGF	FOS	1
EGF	SPTBN2	1
EGF	AKAP12	1
EGF	BAD	1
EGF	MST1R	1
EGF	BUD13	1
EGF	MTOR	1
EGF	KHNYN	1
EGF	MAPK12	1
EGF	ABI1	1
EGF	CTNND1	1
EGF	HDAC6	1
EGF	MCM3	1
EGF	MFF	1
EGF	ERF	1
EGF	PPP2CA	1
EGF	SHC1	1
EGF	SRPK2	1
EGF	PGR	1
EGF	FGFR3	1
EGF	MUSK	1
EGF	NAB2	1
EGF	ALKBH5	1
EGF	NSD1	1
EGF	TYRO3	1
EGF	LAMA2	1
EGF	SPATA31H1	1
EGF	YBX1	1
EGF	GNL1	1
EGF	GSK3A	1
EGF	NTRK2	1
EGF	ELK1	1
EGF	EPHB1	1
EGF	LPP	1
EGF	AHNAK2	1
EGF	ARF4	1
EGF	HSPB1	1
EGF	CFL1	1
EGF	INSRR	1
EGF	NCAPD2	1
EGF	INSR	1
EGF	ZNF598	1
EGF	PSIP1	1
EGF	PEA15	1
EGF	MMP9	1
EGF	TAS2R19	1
EGF	CLINT1	1
EGF	GRB2	1
EGF	HSP90AB1	1
EGF	FNTB	1
EGF	DDR2	1
EGF	ARFGAP3	1
EGF	NR4A1	1
EGF	CPSF2	1
EGF	XK	1
EGF	ASPSCR1	1
EGF	PTPN11	1
EGF	HNRNPD	1
EGF	FLT4	1
EGF	SYDE1	1
EGF	UBR4	1
EGF	BABAM1	1
EGF	PABPN1	1
EGF	PIK3R2	1
EGF	SLTM	1
EGF	SORBS3	1
EGF	CDK5RAP2	1
EGF	SRRM4	1
EGF	USH2A	1
EGF	EPHA2	1
EGF	PIK3CA	1
EGF	KHDRBS1	1
EGF	STMN1	1
EGF	RIMS3	1
EGF	ROR2	1
EGF	YAP1	1
EGF	LYN	1
EGF	RICTOR	1
EGF	NOS3	1
EGF	ROR1	1
EGF	ITGA6	1
EGF	KANK2	1
EGF	STK11	1
EGF	CDCA5	1
EGF	POLH	1
EGF	GH1	1
EGF	EFNB1	1
EGF	CEP131	1
MAPKAPK2	MYLK	1
MAPKAPK2	PLK1	1
MAPKAPK2	DDIT3	1
MAPKAPK2	EEF2K	1
MAPKAPK2	LPCAT2	1
MAPKAPK2	CREB1	1
MAPKAPK2	ADRB2	1
MAPKAPK2	HSPB2	1
MAPKAPK2	PDE4A	1
MAPKAPK2	SRF	1
MAPKAPK2	MAPK14	1
MAPKAPK2	AKT1	1
MAPKAPK2	DDX5	1
MAPKAPK2	AATF	1
MAPKAPK2	HMGN1	1
MAPKAPK2	MRTFA	1
MAPKAPK2	ELAVL1	1
MAPKAPK2	SHC1	1
MAPKAPK2	ESR1	1
MAPKAPK2	RPS6KA3	1
MAPKAPK2	TRIM28	1
MAPKAPK2	NELFE	1
MAPKAPK2	TSC1	1
MAPKAPK2	IL6ST	1
MAPKAPK2	UBE2J1	1
MAPKAPK2	VEGFA	1
MAPKAPK2	TRIM29	1
MAPKAPK2	RIPK1	1
MAPKAPK2	RCSD1	1
MAPKAPK2	LIMK1	1
MAPKAPK2	CDC25C	1
MAPKAPK2	FAS	1
MAPKAPK2	BCL2L1	1
MAPKAPK2	MDM2	1
MAPKAPK2	ALOX5	1
MAPKAPK2	CAD	1
MAPKAPK2	HSF1	1
MAPKAPK2	TH	1
MAPKAPK2	KRT20	1
MAPKAPK2	AGO2	1
MAPKAPK2	ATF4	1
MAPKAPK2	TCF3	1
MAPKAPK2	ETV1	1
MAPKAPK2	BAG2	1
MAPKAPK2	PHC2	1
MAPKAPK2	ZFP36	1
MAPKAPK2	EGFR	1
MAPKAPK2	TP53	1
MAPKAPK2	TSC2	1
MAPKAPK2	ZFP36L1	1
MAPKAPK2	PFKFB3	1
MAPKAPK2	ARPC5	1
MAPKAPK2	CDC25A	1
MAPKAPK2	MYLK2	1
MAPKAPK2	RPS6KA1	1
MAPKAPK2	KRT18	1
MAPKAPK2	E2F1	1
MAPKAPK2	RPS6KA5	1
MAPKAPK2	NCOA1	1
MAPKAPK2	RTN4	1
MAPKAPK2	STAT3	1
MAPKAPK2	HNRNPA0	1
MAPKAPK2	PARN	1
MAPKAPK2	DAZL	1
MAPKAPK2	BRF1	1
MAPKAPK2	TAB3	1
MAPKAPK2	HSPB1	1
MAPKAPK2	CRYAB	1
MAPKAPK2	VIM	1
MAPKAPK2	YWHAZ	1
MAPKAPK2	BECN1	1
MAPKAPK2	WNK4	1
MAPKAPK2	CDC25B	1
MAPKAPK2	PIAS1	1
MAPKAPK2	CEP131	1
MAPKAPK2	LSP1	1
ANGPT1	PDGFRA	1
ANGPT1	EPHA4	1
ANGPT1	MAP2K4	1
ANGPT1	MAPK14	1
ANGPT1	AATK	1
ANGPT1	MAPK1	1
ANGPT1	FGFR2	1
ANGPT1	ICAM1	1
ANGPT1	EPHB4	1
ANGPT1	DOK2	1
ANGPT1	ROS1	1
ANGPT1	EPHA7	1
ANGPT1	TNF	1
ANGPT1	NTRK3	1
ANGPT1	MST1R	1
ANGPT1	ANGPT2	1
ANGPT1	HGF	1
ANGPT1	FGFR1	1
ANGPT1	FLT1	1
ANGPT1	NFKB1	1
ANGPT1	NCF1	1
ANGPT1	EPHA3	1
ANGPT1	MERTK	1
ANGPT1	CSF1R	1
ANGPT1	FOXO1	1
ANGPT1	FGFR3	1
ANGPT1	MUSK	1
ANGPT1	CRK	1
ANGPT1	PIK3R1	1
ANGPT1	RELA	1
ANGPT1	TYRO3	1
ANGPT1	HDAC7	1
ANGPT1	RET	1
ANGPT1	PDGFRB	1
ANGPT1	LMTK2	1
ANGPT1	AXL	1
ANGPT1	BMX	1
ANGPT1	NTRK2	1
ANGPT1	EPHB1	1
ANGPT1	PLD2	1
ANGPT1	INSRR	1
ANGPT1	INSR	1
ANGPT1	ERBB2	1
ANGPT1	ERBB3	1
ANGPT1	ELF2	1
ANGPT1	EPHA8	1
ANGPT1	MAPK8	1
ANGPT1	FES	1
ANGPT1	PTK7	1
ANGPT1	DDR2	1
ANGPT1	ERBB4	1
ANGPT1	MAPK3	1
ANGPT1	EGFR	1
ANGPT1	EPHB3	1
ANGPT1	EPHB2	1
ANGPT1	FLT3	1
ANGPT1	FLT4	1
ANGPT1	FGFR4	1
ANGPT1	IGF1R	1
ANGPT1	SLTM	1
ANGPT1	RYK	1
ANGPT1	ALK	1
ANGPT1	NCK1	1
ANGPT1	KIT	1
ANGPT1	LTK	1
ANGPT1	EPHA2	1
ANGPT1	PIK3CA	1
ANGPT1	NTRK1	1
ANGPT1	EPHA5	1
ANGPT1	ROR2	1
ANGPT1	EPHA6	1
ANGPT1	RASA1	1
ANGPT1	NOS3	1
ANGPT1	ROR1	1
ANGPT1	DDR1	1
ANGPT1	KDR	1
ANGPT1	EPHA1	1
ANGPT1	KLF2	1
ANGPT2	ERBB2	1
ANGPT2	ERBB3	1
ANGPT2	SLTM	1
ANGPT2	EPHA3	1
ANGPT2	EPHA8	1
ANGPT2	PDGFRA	1
ANGPT2	ALK	1
ANGPT2	MERTK	1
ANGPT2	EPHA4	1
ANGPT2	RYK	1
ANGPT2	CSF1R	1
ANGPT2	STAT5A	1
ANGPT2	AATK	1
ANGPT2	FGFR2	1
ANGPT2	KIT	1
ANGPT2	EPHB4	1
ANGPT2	LTK	1
ANGPT2	FGFR3	1
ANGPT2	MUSK	1
ANGPT2	ROS1	1
ANGPT2	EPHA7	1
ANGPT2	EPHA2	1
ANGPT2	PTK7	1
ANGPT2	NTRK1	1
ANGPT2	EPHA5	1
ANGPT2	ROR2	1
ANGPT2	TYRO3	1
ANGPT2	DDR2	1
ANGPT2	ERBB4	1
ANGPT2	RET	1
ANGPT2	EPHA6	1
ANGPT2	PDGFRB	1
ANGPT2	PTK2	1
ANGPT2	NTRK3	1
ANGPT2	ROR1	1
ANGPT2	EGFR	1
ANGPT2	ANGPT1	1
ANGPT2	DDR1	1
ANGPT2	KDR	1
ANGPT2	EPHB3	1
ANGPT2	LMTK2	1
ANGPT2	EPHB2	1
ANGPT2	AXL	1
ANGPT2	FLT3	1
ANGPT2	MST1R	1
ANGPT2	NTRK2	1
ANGPT2	EPHB1	1
ANGPT2	FGFR1	1
ANGPT2	FLT4	1
ANGPT2	CDH5	1
ANGPT2	FLT1	1
ANGPT2	FGFR4	1
ANGPT2	EPHA1	1
ANGPT2	INSRR	1
ANGPT2	INSR	1
ANGPT2	IGF1R	1
ANGPT4	ERBB2	1
ANGPT4	ERBB3	1
ANGPT4	SLTM	1
ANGPT4	EPHA3	1
ANGPT4	EPHA8	1
ANGPT4	PDGFRA	1
ANGPT4	ALK	1
ANGPT4	MERTK	1
ANGPT4	EPHA4	1
ANGPT4	RYK	1
ANGPT4	CSF1R	1
ANGPT4	AATK	1
ANGPT4	FGFR2	1
ANGPT4	KIT	1
ANGPT4	EPHB4	1
ANGPT4	LTK	1
ANGPT4	FGFR3	1
ANGPT4	MUSK	1
ANGPT4	ROS1	1
ANGPT4	EPHA7	1
ANGPT4	EPHA2	1
ANGPT4	PTK7	1
ANGPT4	NTRK1	1
ANGPT4	EPHA5	1
ANGPT4	ROR2	1
ANGPT4	TYRO3	1
ANGPT4	DDR2	1
ANGPT4	ERBB4	1
ANGPT4	RET	1
ANGPT4	EPHA6	1
ANGPT4	PDGFRB	1
ANGPT4	NTRK3	1
ANGPT4	ROR1	1
ANGPT4	EGFR	1
ANGPT4	DDR1	1
ANGPT4	KDR	1
ANGPT4	EPHB3	1
ANGPT4	LMTK2	1
ANGPT4	EPHB2	1
ANGPT4	AXL	1
ANGPT4	FLT3	1
ANGPT4	MST1R	1
ANGPT4	ANGPT2	1
ANGPT4	NTRK2	1
ANGPT4	EPHB1	1
ANGPT4	FGFR1	1
ANGPT4	FLT4	1
ANGPT4	FLT1	1
ANGPT4	FGFR4	1
ANGPT4	EPHA1	1
ANGPT4	INSRR	1
ANGPT4	INSR	1
ANGPT4	IGF1R	1
AREG	MMP9	1
AREG	EPHA3	1
AREG	EPHA8	1
AREG	PDGFRA	1
AREG	ALK	1
AREG	MERTK	1
AREG	EPHA4	1
AREG	RYK	1
AREG	CSF1R	1
AREG	SLTM	1
AREG	AATK	1
AREG	IGF1	1
AREG	FGFR2	1
AREG	ICAM1	1
AREG	KIT	1
AREG	CHUK	1
AREG	EPHB4	1
AREG	LTK	1
AREG	FGFR3	1
AREG	MUSK	1
AREG	ROS1	1
AREG	CSF2	1
AREG	EPHA2	1
AREG	EPHA7	1
AREG	PTK7	1
AREG	NTRK1	1
AREG	RELA	1
AREG	EPHA5	1
AREG	ROR2	1
AREG	TYRO3	1
AREG	DDR2	1
