Ligand	Receptor	Score
BAMBI	FKBP1C	1
BAMBI	TGFB1	1
BAMBI	TGFB2	1
BAMBI	BMPR1B	1
BAMBI	TGFBR1	1
BAMBI	ACVRL1	1
BAMBI	ACVR2B	1
BAMBI	TGFB3	1
BAMBI	FZD5	1
BAMBI	TGFBR2	1
BAMBI	ACVR2A	1
BAMBI	DVL2	1
BAMBI	BMPR1A	1
BAMBI	TGFBR3	1
BCAP31	BCL2	1
BCAP31	CASP8	1
BCAP31	BCL2L1	1
BCL2	APEX1	1
BCL2	BAK1	1
BCL2	CYCS	1
BCL2	CTNNB1	1
BCL2	NLRP1	1
BCL2	ATM	1
BCL2	PARP1	1
BCL2	COX5B	1
BCL2	CASP8	1
BCL2	SST	1
BCL2	BIK	1
BCL2	HRAS	1
BCL2	TP53AIP1	1
BCL2	ITM2B	1
BCL2	APAF1	1
BCL2	XRCC6	1
BCL2	NFKBIA	1
BCL2	CASP3	1
BCL2	KRAS	1
BCL2	JUN	1
BCL2	SMPD1	1
BCL2	TP53	1
BCL2	BAX	1
BCL2	BID	1
BCL2	CCND1	1
BCL2	PRNP	1
BCL2	MYC	1
BCL2	PMAIP1	1
BCL2	BAD	1
BCL2	BCL2L11	1
BCL2	RAF1	1
BCL2	TERT	1
BCL2	BECN1	1
BCL2	NRAS	1
BCL2L1	VDAC1	1
BCL2L1	BAK1	1
BCL2L1	CYCS	1
BCL2L1	NLRP1	1
BCL2L1	COX5B	1
BCL2L1	BOK	1
BCL2L1	BIK	1
BCL2L1	APAF1	1
BCL2L1	BNIP3	1
BCL2L1	CXCL8	1
BCL2L1	CASP9	1
BCL2L1	TP53	1
BCL2L1	BAX	1
BCL2L1	BCL2L14	1
BCL2L1	BID	1
BCL2L1	PMAIP1	1
BCL2L1	BAD	1
BCL2L1	BCL2L11	1
BCL2L1	BCL2	1
BCL2L1	BECN1	1
BCL2L10	BAX	1
BCL2L13	COX5B	1
BCL2L2	BAD	1
BCL2L2	BCL2L11	1
BCL2L2	BAK1	1
BCL2L2	BIK	1
BCL2L2	BAX	1
BCL2L2	BID	1
BDKRB1	KNG1	1
BDKRB1	GNG12	1
BDKRB1	GNA14	1
BDKRB1	GNAS	1
BDKRB1	GNAL	1
BDKRB1	TP53	1
BDKRB1	GNAQ	1
BDKRB1	GNAI1	1
BDKRB1	GNB2	1
BDKRB1	GNAO1	1
BDKRB1	GNAI3	1
BDKRB1	GNA15	1
BDKRB1	GNA11	1
BDKRB2	KNG1	1
BDKRB2	GNG12	1
BDKRB2	GNA14	1
BDKRB2	NOS3	1
BDKRB2	GNA12	1
BDKRB2	GNAI3	1
BDKRB2	GNA13	1
BDKRB2	GNAQ	1
BDKRB2	GNAO1	1
BDKRB2	GNAI1	1
BDKRB2	GNA15	1
BDKRB2	GNA11	1
BDNF	DRD4	7
BDNF	NTRK2	12
BDNF	BEX3	4
BDNF	NGFR	9
BDNF	SORT1	9
BDNF	DDR1	4
BDNF	NGFRAP1	3
BDNF	ERBB2	2
BDNF	GPR152	2
BDNF	PDGFRA	1
BDNF	EPHA4	1
BDNF	PLCG1	1
BDNF	AATK	1
BDNF	MAPK1	1
BDNF	CTNNB1	1
BDNF	FGFR2	1
BDNF	GAB1	1
BDNF	EPHB4	1
BDNF	ROS1	1
BDNF	KIDINS220	1
BDNF	EPHA7	1
BDNF	RAP1B	1
BDNF	SRC	1
BDNF	CDC42	1
BDNF	GRIN2A	1
BDNF	NTRK3	1
BDNF	JUN	1
BDNF	TP53	1
BDNF	MST1R	1
BDNF	F11R	1
BDNF	STAT3	1
BDNF	FGFR1	1
BDNF	GRIA1	1
BDNF	FLT1	1
BDNF	MTOR	1
BDNF	CHAT	1
BDNF	CTNND1	1
BDNF	NFKB1	1
BDNF	CASP6	1
BDNF	EPHA3	1
BDNF	MERTK	1
BDNF	CSF1R	1
BDNF	SYN1	1
BDNF	FRS3	1
BDNF	NOS1	1
BDNF	SHC1	1
BDNF	FGFR3	1
BDNF	MUSK	1
BDNF	CRK	1
BDNF	PIK3R1	1
BDNF	TYRO3	1
BDNF	TEK	1
BDNF	RET	1
BDNF	PDGFRB	1
BDNF	TRH	1
BDNF	RAP1A	1
BDNF	LMTK2	1
BDNF	AXL	1
BDNF	NPY	1
BDNF	TRPC1	1
BDNF	EPHB1	1
BDNF	INSRR	1
BDNF	NTF3	1
BDNF	INSR	1
BDNF	ERBB3	1
BDNF	SIK1	1
BDNF	EPHA8	1
BDNF	CDK5	1
BDNF	MAPK8	1
BDNF	SHC2	1
BDNF	GRB2	1
BDNF	CRKL	1
BDNF	PTK7	1
BDNF	DDR2	1
BDNF	ERBB4	1
BDNF	PVALB	1
BDNF	PLAU	1
BDNF	MAP2K5	1
BDNF	PIK3CG	1
BDNF	FRS2	1
BDNF	MAPK3	1
BDNF	EGFR	1
BDNF	PTPN11	1
BDNF	EPHB3	1
BDNF	MECP2	1
BDNF	EPHB2	1
BDNF	TIE1	1
BDNF	FLT3	1
BDNF	RPS6	1
BDNF	FLT4	1
BDNF	FGFR4	1
BDNF	FOSB	1
BDNF	IGF1R	1
BDNF	SLTM	1
BDNF	RYK	1
BDNF	ALK	1
BDNF	SHC3	1
BDNF	CDH2	1
BDNF	FOXO3	1
BDNF	KIT	1
BDNF	SOS1	1
BDNF	LTK	1
BDNF	EPHA2	1
BDNF	PIK3CA	1
BDNF	STMN1	1
BDNF	CDK1	1
BDNF	NTRK1	1
BDNF	EPHA5	1
BDNF	ROR2	1
BDNF	EPHA6	1
BDNF	TH	1
BDNF	CTNNA1	1
BDNF	PEBP1	1
BDNF	RASA1	1
BDNF	GSK3B	1
BDNF	MAPK9	1
BDNF	ROR1	1
BDNF	RIT2	1
BDNF	KDR	1
BDNF	MAPK10	1
BDNF	SH2B1	1
BDNF	GRIN2B	1
BDNF	RPS6KB1	1
BDNF	SH2B2	1
BDNF	RIT1	1
BDNF	EPHA1	1
BFAR	CASP8	1
BIK	BCL2	1
BIK	BCL2L1	1
BMPR1A	BMP4	2
BMPR1A	BMP2	2
BMPR1A	BMP8	1
BMPR1A	BMP5	2
BMPR1A	BMP3	1
BMPR1A	BMP7	2
BMPR1A	BMP10	1
BMPR1A	BMP6	2
BMPR1A	BMP15	1
BMPR1A	MAP3K7	1
BMPR1A	BMPR1B	1
BMPR1A	GDF9	1
BMPR1A	ZAP70	1
BMPR1A	BMPR2	1
BMPR1A	TAB1	1
BMPR1A	GDF5	1
BMPR1A	HCLS1	1
BMPR1A	RUVBL1	1
BMPR1A	GATA4	1
BMPR1A	PRKACB	1
BMPR1A	ZMYND11	1
BMPR1A	PRKCD	1
BMPR1A	FAM83G	1
BMPR1A	SMAD1	1
BMPR1A	CSRP3	1
BMPR1A	GDF6	1
BMPR1A	NEUROD1	1
BMPR1A	SRXN1	1
BMPR1A	SARS1	1
BMPR1A	HOXC8	1
BMPR1A	SF3B4	1
BMPR1A	AIRE	1
BMPR1A	BMX	1
BMPR1A	SMAD9	1
BMPR1A	TAB2	1
BMPR1A	TNFRSF11B	1
BMPR1A	HLCS	1
BMPR1A	ATF2	1
BMPR1A	SMAD5	1
BMPR1A	EIF2S1	1
BMPR1A	ASAP3	1
BMPR1A	NKX2-5	1
BMPR1A	TGFBRAP1	1
BMPR1B	BMP4	2
BMPR1B	BMP2	2
BMPR1B	BMP8	1
BMPR1B	BMP5	1
BMPR1B	BMP3	1
BMPR1B	BMP7	2
BMPR1B	BMP10	1
BMPR1B	BMP6	2
BMPR1B	BMP15	2
BMPR1B	OTUD7B	1
BMPR1B	GDF5	1
BMPR1B	HCLS1	1
BMPR1B	DCAF6	1
BMPR1B	TTC17	1
BMPR1B	RHOD	1
BMPR1B	SQSTM1	1
BMPR1B	USP45	1
BMPR1B	MLX	1
BMPR1B	ARHGEF6	1
BMPR1B	CSRP3	1
BMPR1B	KLHL25	1
BMPR1B	GDF6	1
BMPR1B	CTTN	1
BMPR1B	NFATC4	1
BMPR1B	UBA52	1
BMPR1B	SRGAP1	1
BMPR1B	CHN1	1
BMPR1B	SMAD6	1
BMPR1B	STUB1	1
BMPR1B	CRY1	1
BMPR1B	TAB2	1
BMPR1B	SMAD3	1
BMPR1B	MDFI	1
BMPR1B	RHOJ	1
BMPR1B	ASAP3	1
BMPR1B	MAP3K7	1
BMPR1B	DNAJB2	1
BMPR1B	RAN	1
BMPR1B	DCAF12	1
BMPR1B	GDF9	1
BMPR1B	IFI27	1
BMPR1B	PPP3CC	1
BMPR1B	PPP2CA	1
BMPR1B	VEPH1	1
BMPR1B	BMPR2	1
BMPR1B	NKIRAS1	1
BMPR1B	RPS27A	1
BMPR1B	SNX6	1
BMPR1B	AMHR2	1
BMPR1B	RAB6B	1
BMPR1B	SMAD1	1
BMPR1B	RAB38	1
BMPR1B	FANCL	1
BMPR1B	ABI2	1
BMPR1B	RASD2	1
BMPR1B	RHEBL1	1
BMPR1B	CEP43	1
BMPR1B	CAMKK1	1
BMPR1B	RAB25	1
BMPR1B	SMAD2	1
BMPR1B	EIF4A3	1
BMPR1B	TAB1	1
BMPR1B	RIPK3	1
BMPR1B	TTC27	1
BMPR1B	MTA1	1
BMPR1B	NEUROD1	1
BMPR1B	CSNK1G2	1
BMPR1B	SMAD9	1
BMPR1B	PHB2	1
BMPR1B	RRAS2	1
BMPR1B	RASL12	1
BMPR1B	SH3KBP1	1
BMPR1B	UBE2Z	1
BMPR1B	SASH3	1
BMPR1B	SOCS6	1
BMPR1B	GRK5	1
BMPR1B	PLEKHB1	1
BMPR1B	KLHL1	1
BMPR1B	LZTR1	1
BMPR1B	SMAD7	1
BMPR1B	TNNT1	1
BMPR1B	STAMBP	1
BMPR1B	RAP2A	1
BMPR1B	SMAD5	1
BMPR1B	DCAF7	1
BMPR2	BMP4	2
BMPR2	BMP2	2
BMPR2	BMP8	1
BMPR2	BMP5	1
BMPR2	BMP3	1
BMPR2	BMP7	2
BMPR2	BMP10	1
BMPR2	BMP6	2
BMPR2	BMP15	1
BMPR2	MAP3K7	1
BMPR2	UHMK1	1
BMPR2	NBEA	1
BMPR2	LMX1A	1
BMPR2	BMPR1B	1
BMPR2	FOXL1	1
BMPR2	CCDC89	1
BMPR2	TUBB4A	1
BMPR2	ACTR8	1
BMPR2	FRS3	1
BMPR2	GDF9	1
BMPR2	TAB1	1
BMPR2	GDF5	1
BMPR2	GATA4	1
BMPR2	GNA12	1
BMPR2	LSM10	1
BMPR2	CTBP1	1
BMPR2	LIMK1	1
BMPR2	SMAD1	1
BMPR2	MTA1	1
BMPR2	CSRP3	1
BMPR2	GDF6	1
BMPR2	ARSA	1
BMPR2	TOPBP1	1
BMPR2	HNRNPR	1
BMPR2	RABGGTA	1
BMPR2	CES1	1
BMPR2	NLK	1
BMPR2	TUBB	1
BMPR2	SULT1E1	1
BMPR2	AGER	1
BMPR2	ANKS1A	1
BMPR2	NOP56	1
BMPR2	TRPC1	1
BMPR2	SMAD9	1
BMPR2	TAB2	1
BMPR2	ACVR1	1
BMPR2	C4BPA	1
BMPR2	DYNLT1	1
BMPR2	ATF2	1
BMPR2	CRYAB	1
BMPR2	SMAD5	1
BMPR2	PDZRN3	1
BMPR2	NKX2-5	1
BMPR2	BMPR1A	1
BMPR2	LSP1	1
BMPR2	PMPCA	1
BNIP3	RHEB	1
BNIP3	BCL2	1
BNIP3	BCL2L1	1
BNIP3L	GABARAPL1	1
BNIP3L	BECN1	1
BNIP3L	BCL2	1
BNIP3L	BCL2L1	1
BOC	SHH	1
BOK	COX5B	1
BRI3	ITM2B	1
BRS3	GRP	1
BRS3	NMB	1
BRS3	ELK1	1
BRS3	EGFR	1
BRS3	PTK2	1
BRSK1	MAP2	1
BRSK1	WEE1	1
BRSK1	PRKAA1	1
BRSK1	TUBG1	1
BRSK1	MAPT	1
BRSK1	CDC25C	1
BRSK1	CDC25B	1
BRSK2	MAP2	1
BRSK2	WEE1	1
BRSK2	PRKAA1	1
BRSK2	PAK1	1
BRSK2	MAPT	1
BRSK2	CDC25C	1
BRSK2	TSC2	1
BRSK2	CDK16	1
BRSK2	CDC25B	1
BSG	SELE	5
BSG	SLC16A1	3
BSG	SLC16A7	3
BSG	VEGFA	1
BSG	ITPR1	1
BSG	PTK2	1
BSG	MMP2	1
BSG	SRC	1
BSG	MAPK3	1
BSG	ATF2	1
BSG	MAPK1	1
BST2	LILRA4	6
BST2	PIRA2	1
BST2	H2AX	1
BST2	STAT6	1
BST2	STAT1	1
BTC	ERBB3	9
BTC	EGFR	10
BTC	ERBB2	9
BTC	ERBB4	11
BTC	ERBB2_ERBB4	2
BTC	EGFR_ERBB2	2
BTC	GSK3B	1
BTC	MAPK3	1
BTC	GSK3A	1
BTLA	VTCN1	7
BTLA	TNFRSF14	10
BTLA	CD247	7
BTLA	CD79A	8
BTLA	PDCD1	1
BTN1A1	NEGR1	1
BTN1A1	TARM1	1
C1QB	LRP1	8
C1QB	C1QBP	4
C1QB	CD33	3
C1QB	C4B	1
C1QB	C4A	1
C3AR1	C3	1
C3AR1	C5	1
C5AR1	C3	1
C5AR1	C5	1
C5AR2	C5	1
CA9	PTK2	1
CABLES2	TP53	1
CACNA1A	RAC1	1
CACNA1A	ARHGAP5	1
CACNA1A	RHOA	1
CACNA1C	RIMS1	1
CACNA2D3	ULK1	1
CADM1	PVRL3	1
CADM1	CADM1	3
CADM1	CADM3	2
CADM1	CRTAM	3
CADM1	NECTIN3	2
CADM1	RAC1	1
CADM3	E41L1	1
CADM3	PVRL3	1
CADM3	CADM1	4
CADM3	CADM4	1
CADM3	CADM3	2
CADM3	NECTIN1	3
CADM3	NECTIN3	2
CALCR	IAPP	1
CALCR	ADM	1
CALCR	CALCA	1
CALCRL	ADM	1
CAMK1	NUMB	1
CAMK1	ARHGEF2	1
CAMK1	SIK1	1
CAMK1	ARHGEF7	1
CAMK1	CREB1	1
CAMK1	CAMKK1	1
CAMK1	CREB3	1
CAMK1	CREB3L1	1
CAMK1	GCM1	1
CAMK1	LIPE	1
CAMK1	RAC1	1
CAMK1	SYN1	1
CAMK1	ATF1	1
CAMK1	NOS1	1
CAMK1	MARK2	1
CAMK1	MEF2C	1
CAMK1	CREB3L2	1
CAMK1	EP300	1
CAMK1	CAMKK2	1
CAMK1	GAPDH	1
CAMK1	CDKN1B	1
CAMK1	MYL9	1
CAMK1	STMN1	1
CAMK1	CAMK4	1
CAMK1	DNM1L	1
CAMK1	ACACA	1
CAMK1	ATF6B	1
CAMK1	RPS19	1
CAMK1	ATF4	1
CAMK1	CREB5	1
CAMK1	EIF4G3	1
CAMK1	KRT18	1
CAMK1	CREB3L4	1
CAMK1	CREB3L3	1
CAMK1	HDAC4	1
CAMK1	HDAC5	1
CAMK1	GRIA1	1
CAMK1	HDAC9	1
CAMK1	PLN	1
CAMK1	ATF2	1
CAMK1	CALM1	1
CAMK1D	CREB3L1	1
CAMK1D	CREB1	1
CAMK1D	CAMKK1	1
CAMK1D	CREB3	1
CAMK1D	CREB3L2	1
CAMK1D	CDK9	1
CAMK1D	EP300	1
CAMK1D	ACACA	1
CAMK1D	ATF6B	1
CAMK1D	NEUROD1	1
CAMK1D	ATF4	1
CAMK1D	CREB5	1
CAMK1D	DAZAP1	1
CAMK1D	CAMK1	1
CAMK1D	CREB3L4	1
CAMK1D	CREB3L3	1
CAMK1D	SMAD3	1
CAMK1D	PHB2	1
CAMK1D	ATF2	1
CAMK1D	ASAP3	1
CAMK1G	CREB3L2	1
CAMK1G	CREB3L1	1
CAMK1G	CREB1	1
CAMK1G	CREB3L3	1
CAMK1G	ATF4	1
CAMK1G	CREB3	1
CAMK1G	CREB3L4	1
CAMK1G	CREB5	1
CAMK1G	EP300	1
CAMK1G	HDAC9	1
CAMK1G	HRAS	1
CAMK1G	RAC1	1
CAMK1G	ATF2	1
CAMK1G	EIF4G3	1
CAMK1G	CAMK1	1
CAMK1G	ACACA	1
CAMK1G	ATF6B	1
CAMK2A	ITGB1BP1	1
CAMK2A	CREB1	1
CAMK2A	LIPE	1
CAMK2A	PDC	1
CAMK2A	PPM1F	1
CAMK2A	YWHAB	1
CAMK2A	CTNNB1	1
CAMK2A	GFPT1	1
CAMK2A	IL6ST	1
CAMK2A	RRAD	1
CAMK2A	CFL2	1
CAMK2A	ALOX5	1
CAMK2A	CSRP3	1
CAMK2A	RPH3A	1
CAMK2A	GRIN2A	1
CAMK2A	NR1H2	1
CAMK2A	PTK2	1
CAMK2A	PLEC	1
CAMK2A	STUB1	1
CAMK2A	KRT18	1
CAMK2A	CLCN3	1
CAMK2A	GABRG2	1
CAMK2A	GRIA1	1
CAMK2A	CALD1	1
CAMK2A	PLN	1
CAMK2A	VIM	1
CAMK2A	CHAT	1
CAMK2A	MYOG	1
CAMK2A	ABI1	1
CAMK2A	PPP2R5C	1
CAMK2A	FLNA	1
CAMK2A	GABRB1	1
CAMK2A	AKAP5	1
CAMK2A	MAP3K7	1
CAMK2A	KRT8	1
CAMK2A	PLCB3	1
CAMK2A	GLO1	1
CAMK2A	SYN1	1
CAMK2A	NOS1	1
CAMK2A	ATF6	1
CAMK2A	KIF3A	1
CAMK2A	PTPRA	1
CAMK2A	ITPKA	1
CAMK2A	SLN	1
CAMK2A	LRRC7	1
CAMK2A	SYNGAP1	1
CAMK2A	ETS2	1
CAMK2A	ATP2A2	1
CAMK2A	ACTN2	1
CAMK2A	CAMK4	1
CAMK2A	ITGB1	1
CAMK2A	LZTS1	1
CAMK2A	ID1	1
CAMK2A	HOMER3	1
CAMK2A	HSF1	1
CAMK2A	ATF4	1
CAMK2A	CREB5	1
CAMK2A	RIMS1	1
CAMK2A	STX3	1
CAMK2A	RCHY1	1
CAMK2A	TANC1	1
CAMK2A	ESPL1	1
CAMK2A	CREB3L4	1
CAMK2A	CREB3L3	1
CAMK2A	HDAC5	1
CAMK2A	PINX1	1
CAMK2A	FBXO43	1
CAMK2A	PEA15	1
CAMK2A	ERBB2	1
CAMK2A	MAP2	1
CAMK2A	GFAP	1
CAMK2A	RYR1	1
CAMK2A	TIAM1	1
CAMK2A	CEBPB	1
CAMK2A	SRF	1
CAMK2A	DLG1	1
CAMK2A	SLC1A3	1
CAMK2A	SPR	1
CAMK2A	SMAD2	1
CAMK2A	CACNA1B	1
CAMK2A	ACTN4	1
CAMK2A	CDK5R2	1
CAMK2A	KCNJ11	1
CAMK2A	CD44	1
CAMK2A	PRKCD	1
CAMK2A	GAB2	1
CAMK2A	RYR2	1
CAMK2A	SYT1	1
CAMK2A	GRIA4	1
CAMK2A	GPRIN1	1
CAMK2A	NEUROD1	1
CAMK2A	CAMK2N2	1
CAMK2A	DAPK2	1
CAMK2A	PPP1R14A	1
CAMK2A	EGFR	1
CAMK2A	MPDZ	1
CAMK2A	STAT1	1
CAMK2A	RASGRF1	1
CAMK2A	BCL10	1
CAMK2A	KCND2	1
CAMK2A	ETS1	1
CAMK2A	SLC6A4	1
CAMK2A	BECN1	1
CAMK2A	CREB3L1	1
CAMK2A	CREB3	1
CAMK2A	DRD3	1
CAMK2A	IRF3	1
CAMK2A	SNCA	1
CAMK2A	ADCY3	1
CAMK2A	CREB3L2	1
CAMK2A	TCAP	1
CAMK2A	ARHGAP32	1
CAMK2A	PPP1R9B	1
CAMK2A	STMN1	1
CAMK2A	CDKN1B	1
CAMK2A	ACTN1	1
CAMK2A	CDC25C	1
CAMK2A	CARD11	1
CAMK2A	ATF6B	1
CAMK2A	TH	1
CAMK2A	DAGLA	1
CAMK2A	MAPT	1
CAMK2A	NCOR2	1
CAMK2A	PLA2G4A	1
CAMK2A	CAMK2A	1
CAMK2A	CDK5R1	1
CAMK2A	HRH1	1
CAMK2A	QDPR	1
CAMK2A	VPS72	1
CAMK2A	GABBR1	1
CAMK2A	GRIN2B	1
CAMK2A	PRKAR1A	1
CAMK2A	OPRM1	1
CAMK2A	ATF2	1
CAMK2B	MYLK	1
CAMK2B	MAP3K7	1
CAMK2B	PPP3CB	1
CAMK2B	GFAP	1
CAMK2B	CREB3L1	1
CAMK2B	CREB1	1
CAMK2B	KRT8	1
CAMK2B	CREB3	1
CAMK2B	RAC1	1
CAMK2B	CEBPB	1
CAMK2B	PLCB3	1
CAMK2B	DLG1	1
CAMK2B	PPP3CA	1
CAMK2B	PPP3CC	1
CAMK2B	SMAD2	1
CAMK2B	CTNNB1	1
CAMK2B	MAP2K6	1
CAMK2B	ITPKA	1
CAMK2B	ACTN4	1
CAMK2B	CAMK2D	1
CAMK2B	CYLD	1
CAMK2B	RIPK3	1
CAMK2B	PTK2B	1
CAMK2B	ADCY3	1
CAMK2B	CREB3L2	1
CAMK2B	PRKAA1	1
CAMK2B	SRC	1
CAMK2B	PRKACA	1
CAMK2B	GAPDH	1
CAMK2B	CFL2	1
CAMK2B	HRAS	1
CAMK2B	STMN1	1
CAMK2B	CDC25C	1
CAMK2B	ATP2A2	1
CAMK2B	CAMK4	1
CAMK2B	PEA15	1
CAMK2B	ATF6B	1
CAMK2B	HSF1	1
CAMK2B	TH	1
CAMK2B	CAMK1G	1
CAMK2B	GRIN2A	1
CAMK2B	CAMK2N2	1
CAMK2B	OCLN	1
CAMK2B	ATF4	1
CAMK2B	CREB5	1
CAMK2B	NOS3	1
CAMK2B	MAPT	1
CAMK2B	CABIN1	1
CAMK2B	PPP1R14A	1
CAMK2B	PLA2G4A	1
CAMK2B	STAT1	1
CAMK2B	GSK3A	1
CAMK2B	QDPR	1
CAMK2B	KRT18	1
CAMK2B	KCND2	1
CAMK2B	GRIN2B	1
CAMK2B	VPS72	1
CAMK2B	ETS1	1
CAMK2B	COL4A3	1
CAMK2B	CREB3L4	1
CAMK2B	CREB3L3	1
CAMK2B	GRIA1	1
CAMK2B	HDAC9	1
CAMK2B	MAP2K3	1
CAMK2B	PLN	1
CAMK2B	ATF2	1
CAMK2B	FBXO43	1
CAMK2B	MAPK7	1
CAMK2B	FLNA	1
CAMK2B	DLGAP1	1
CAMK2D	MAP3K7	1
CAMK2D	GFAP	1
CAMK2D	CREB3L1	1
CAMK2D	CREB1	1
CAMK2D	KRT8	1
CAMK2D	CREB3	1
CAMK2D	SCN5A	1
CAMK2D	YWHAB	1
CAMK2D	CEBPB	1
CAMK2D	PLCB3	1
CAMK2D	DLG1	1
CAMK2D	ITPR2	1
CAMK2D	MAPK1	1
CAMK2D	CD5	1
CAMK2D	RPS18	1
CAMK2D	TTN	1
CAMK2D	PARP1	1
CAMK2D	RIPK3	1
CAMK2D	CREM	1
CAMK2D	ADCY3	1
CAMK2D	CREB3L2	1
CAMK2D	KCNJ11	1
CAMK2D	TPD52	1
CAMK2D	PRKACA	1
CAMK2D	CFL2	1
CAMK2D	STMN1	1
CAMK2D	CDC25C	1
CAMK2D	ATP2A2	1
CAMK2D	ACTN2	1
CAMK2D	PRKCD	1
CAMK2D	HES1	1
CAMK2D	RYR2	1
CAMK2D	NR0B2	1
CAMK2D	ATF6B	1
CAMK2D	HSF1	1
CAMK2D	TH	1
CAMK2D	TLE1	1
CAMK2D	CTTN	1
CAMK2D	OCLN	1
CAMK2D	ATF4	1
CAMK2D	CREB5	1
CAMK2D	MAPT	1
CAMK2D	PPP1R14A	1
CAMK2D	STAT1	1
CAMK2D	ANKRD28	1
CAMK2D	QDPR	1
CAMK2D	KRT18	1
CAMK2D	KCND2	1
CAMK2D	BMX	1
CAMK2D	CEACAM1	1
CAMK2D	GRIN2B	1
CAMK2D	VPS72	1
CAMK2D	CREB3L4	1
CAMK2D	CREB3L3	1
CAMK2D	HDAC4	1
CAMK2D	HDAC5	1
CAMK2D	GRIA1	1
CAMK2D	PLN	1
CAMK2D	VIM	1
CAMK2D	ATF2	1
CAMK2D	CACNB2	1
CAMK2D	FBXO43	1
CAMK2D	H3-4	1
CAMK2D	LIMA1	1
CAMK2D	SSH1	1
CAMK2D	FLNA	1
CAMK2D	PEA15	1
CAMK2G	MYLK	1
CAMK2G	MAP3K7	1
CAMK2G	UHMK1	1
CAMK2G	GFAP	1
CAMK2G	CREB3L1	1
CAMK2G	CREB1	1
CAMK2G	CABP2	1
CAMK2G	CAMKK1	1
CAMK2G	CREB3	1
CAMK2G	KRT8	1
CAMK2G	CEBPB	1
CAMK2G	PLCB3	1
CAMK2G	RYR1	1
CAMK2G	SYN1	1
CAMK2G	DLG1	1
CAMK2G	TIAM1	1
CAMK2G	SPR	1
CAMK2G	ATF1	1
CAMK2G	NOS1	1
CAMK2G	ACTN4	1
CAMK2G	CREM	1
CAMK2G	ADCY3	1
CAMK2G	CREB3L2	1
CAMK2G	IL6ST	1
CAMK2G	LRRC7	1
CAMK2G	PRKACA	1
CAMK2G	RRAD	1
CAMK2G	CFL2	1
CAMK2G	SMAD4	1
CAMK2G	STMN1	1
CAMK2G	CDC25C	1
CAMK2G	ATP2A2	1
CAMK2G	ACTN2	1
CAMK2G	DAB2	1
CAMK2G	RYR2	1
CAMK2G	GRIA4	1
CAMK2G	ATF6B	1
CAMK2G	HSF1	1
CAMK2G	TH	1
CAMK2G	OCLN	1
CAMK2G	ATF4	1
CAMK2G	CREB5	1
CAMK2G	MAPT	1
CAMK2G	NCOR2	1
CAMK2G	PPP1R14A	1
CAMK2G	DLG4	1
CAMK2G	EGFR	1
CAMK2G	RCHY1	1
CAMK2G	STAT1	1
CAMK2G	QDPR	1
CAMK2G	KRT18	1
CAMK2G	BAD	1
CAMK2G	EEF2	1
CAMK2G	GRIN2B	1
CAMK2G	ETS1	1
CAMK2G	KCND2	1
CAMK2G	RAF1	1
CAMK2G	VPS72	1
CAMK2G	CREB3L4	1
CAMK2G	CREB3L3	1
CAMK2G	HDAC5	1
CAMK2G	SMAD3	1
CAMK2G	GRIA1	1
CAMK2G	STAT3	1
CAMK2G	PLN	1
CAMK2G	RARA	1
CAMK2G	ATF2	1
CAMK2G	CHAT	1
CAMK2G	FBXO43	1
CAMK2G	VIM	1
CAMK2G	CALM1	1
CAMK2G	FLNA	1
CAMK2G	PEA15	1
CAMK4	HNRNPL	1
CAMK4	CREB3L1	1
CAMK4	CREB1	1
CAMK4	CAMKK1	1
CAMK4	CREB3	1
CAMK4	SRF	1
CAMK4	SYN1	1
CAMK4	SPR	1
CAMK4	NOS1	1
CAMK4	RNPS1	1
CAMK4	PPP2R5D	1
CAMK4	CREM	1
CAMK4	CREB3L2	1
CAMK4	EP300	1
CAMK4	CAMKK2	1
CAMK4	GAPDH	1
CAMK4	STMN1	1
CAMK4	RELA	1
CAMK4	LIMK1	1
CAMK4	CREBBP	1
CAMK4	CSRP3	1
CAMK4	ATF6B	1
CAMK4	NEUROD1	1
CAMK4	NFATC4	1
CAMK4	ATF4	1
CAMK4	CREB5	1
CAMK4	NOS3	1
CAMK4	CAMK2A	1
CAMK4	CAMK1	1
CAMK4	KRT18	1
CAMK4	CREB3L4	1
CAMK4	CREB3L3	1
CAMK4	HDAC4	1
CAMK4	HDAC5	1
CAMK4	SOX10	1
CAMK4	PLN	1
CAMK4	PHB2	1
CAMK4	ATF2	1
CAMK4	CALM1	1
CAMKK2	CAMKK1	1
CAMKK2	PRKAB2	1
CAMKK2	AKT1	1
CAMKK2	CAMK1D	1
CAMKK2	SIRT1	1
CAMKK2	PRKAA1	1
CAMKK2	PRKAB1	1
CAMKK2	PRKACA	1
CAMKK2	LIMK1	1
CAMKK2	TRIP10	1
CAMKK2	CAMK4	1
CAMKK2	CDK16	1
CAMKK2	PRKAG1	1
CAMKK2	PRKAG2	1
CAMKK2	CAMK1G	1
CAMKK2	NEUROD1	1
CAMKK2	RAP1A	1
CAMKK2	TUFM	1
CAMKK2	CAMK1	1
CAMKK2	PRKAR1A	1
CAMKK2	PIK3C3	1
CAMKK2	CAMK2B	1
CAMKK2	PRKAA2	1
CAMKK2	PRKAG3	1
CAMKK2	CALM1	1
CAMLG	NFATC2	1
CANX	BAD	1
